Text,Created At,Is Retweet,Language,User Location,"label (0:misinformation, 1: counter-misinformation, 2: irrelevant)","Is_Sarcasm (1: Not_Sarcasm, 2: Sarcasm)"
SGT REPORT: CHINA: Corona virus or 5G radiation sickness  👇👇👇👇👇👇 https://t.co/eah2avWfdG,Tue Feb 11 09:34:18 +0000 2020,FALSE,en,WALES IS NOT IN ENGLAND,0,1
Welp blocked my first person on Twitter... crackpot wigged out on me for questioning 5G as the cause of coronavirus infection...  #tinfoilhats #2019nCoV #coronavirus #conspiracy,Tue Feb 11 22:33:53 +0000 2020,FALSE,en,"Seattle, WA",1,2
@Serial_Comments @democracymum 1918 was started by a vaccine with horse serum in it. A horse lung disease caused human lungs to almost explode.  Novel coronavirus is also man made.  It is weaponized in that people are asymptomatic for 10 days.  May also be enhanced by 5G - similar symptoms as microwave illness,Tue Feb 11 02:19:43 +0000 2020,FALSE,en,New Zealand,0,2
5G Rollout in India Could Face Potential Delay Due to Coronavirus https://t.co/zUbp0yEofc https://t.co/3AODzomMSN,Tue Feb 11 14:30:56 +0000 2020,FALSE,en,India,2,2
THEY KNOW THE LIES WITH THE CORONA VIRUS BUT STILL NOT LINKING IT TO 5G ... https://t.co/0JxSJo0VRo via @YouTube,Tue Feb 11 08:49:04 +0000 2020,FALSE,en,,2,1
"“Coronavirus is a #cover_story to obscure huge #pollution dangers in #Wuhan and put down protests against that pollution, using mass_lockdowns and #quarantines.” (Source: Wuhan China, One Big 5G FEMA-style Camp &amp; Not because of Coronavirus)  https://t.co/2Y4tMMGoJV @jonrappoport",Tue Feb 11 22:22:02 +0000 2020,FALSE,en, France 29y -US 21-JPN 27y,2,2
"Everyone except Adami on Fast Money tonight says it makes sense for $AAPL to ""ignore the coronavirus because 5G is a great catalyst.""  Meanwhile there was a big WSJ story over the weekend about how telco suppliers are suffering due to the push-back of 5G: https://t.co/RHVVdNrRC9",Tue Feb 18 22:11:32 +0000 2020,FALSE,en,New York City,0,2
"$AAPL claims sales falling in China because corona virus, but I suspect their lack of 5G is a bigger issue.  Market Taking A Step Back: Walmart Misses On Earnings, Apple Lowers Sales Guidance https://t.co/W95wes6LGy",Tue Feb 18 20:26:14 +0000 2020,FALSE,en,"Lakewood, CO",0,1
"What if I told you that there is no corona virus, but that Wuhan was the 1st place to rollout 5g and that 5g is making them all sick? BOOM! I just blew your tiny little minds! #5g #coronavirus #conspiracy",Tue Feb 18 21:50:45 +0000 2020,FALSE,en,"adelaide, australia",1,1
"Coronavirus spread is slowing China's 5G rollout, says TrendForce    https://t.co/Til2AVrk4s      #coronavirus #5G #China #huawei #IoT #qualcomm #hikvision #dahua @TrendForce",Tue Feb 18 12:42:54 +0000 2020,FALSE,en,Shanghai,2,2
"Edward Hendrie thinks:   https://t.co/MuFRZXuzCQ  https://t.co/pK9z8FEVeI  By the way, coronavirus is basically the virus that causes the common cold.  https://t.co/G8SBdPNqW4  They had to call the physical reaction to 5G radiation something other than 5g radiation poisoning.",Tue Feb 18 19:32:58 +0000 2020,FALSE,en,Winnipeg,0,2
Latest conspiracy: Coronavirus is caused by 5G testing in Wuhan https://t.co/8ZoTszbfkD via @EUTimesNET #Coronavirus #COVID19 #Wuhan #5G,Tue Feb 18 12:07:19 +0000 2020,FALSE,en,"European Union, Amsterdam",1,2
"Trust nothing, Question everything &amp; Research  Wuhan coronavirus pandemic STAGED to cover-up the public health crisis caused by the intensive 5G roll-out in Wuhan City in 2019   STAGED CORONAVIRUS PANDEMIC:  https://t.co/Ekyw1wp7fw",Tue Feb 18 15:27:40 +0000 2020,FALSE,en,"England, United Kingdom",0,2
"@TenzinMiyu I agree !!! #Chinaliars 🇨🇳 Sometimes I have to wear this mask, some other times I don’t wear it. China will never tell the truth because they lie too much. We having problems in Japan #coronaviruschina #coronavirus #NCOV19 🦠 #CoronarvirusOutbreak #5G #AmericaFirst #Tokyo2020 🇯🇵 https://t.co/2rnFKT2pFX",Tue Feb 18 04:34:21 +0000 2020,FALSE,en,"Yokohama-machi, Aomori",2,1
@ItsJustJill @PatriotDLynn Population control 5G and Coronavirus are sorta BIG STUFF,Tue Feb 18 05:36:33 +0000 2020,FALSE,en,,0,1
@steele_mark Causes murders and the coronavirus now. I imagine your next video will be about how 5G killed off the dinosaurs and was behind the wheel of Princess Diana's car.,Tue Feb 18 09:10:53 +0000 2020,FALSE,en,,2,1
#Coronavirus #5G Connection #Coverup : DNA #Vaccines &amp; Transhumanism https://t.co/NdiPTapuBn,Tue Feb 18 18:45:47 +0000 2020,FALSE,en,,0,1
Coronavirus is just to cover the illnesses caused by the 5g network rollout #coronavirus #lookintoit #5G,Tue Feb 18 18:42:47 +0000 2020,FALSE,en,"Leeds, England",0,2
"@IPOT1776 3 min video from former CIA case officer Robert Steele showing the actual cause of Coronavirus. Wuhan's the test bed for 5G. Flu-like viruses weaken the immune system against 5G radiation sickness effects, which are pretty bad. https://t.co/sGK9Rh2NJx",Tue Feb 18 14:58:02 +0000 2020,FALSE,en,"Texas, USA",0,2
"No echinacea,honey,elderberry,kimchee,chlorella/spirulina (they create a cytokine storm, lung difficulty).At least a 3 mth supply.Also extra supply of meds if needed.5G works hand in hand with coronavirus continue to protest roll out.",Tue Feb 18 08:30:21 +0000 2020,FALSE,en,,2,2
"@WHOWPRO @WHO @WHOPhilippines @WHO_Mongolia @takeshi_kasai Wuhan is particularly affected by 5G: #Coronavirus &amp; #5G = 5G affects the organism differently than 3G / 4G. An increase in body temperature has been demonstrated - does a persistent, mild fever make us more susceptible for virus infects? #covid19",Wed Feb 19 07:03:59 +0000 2020,FALSE,en,"Leipzig, Deutschland",0,1
"#COVID19  Strange Facts Surrounding #CoronavirusOutbreak 3 Months Before #coronavirus High Level #pandemic #simulation In #NewYork City They Concluded It Can Kill 65 Million People. 26,000 #Scientists From All Over The #world 🌎 Warn The Danger Of #5G Can Cause Flu-Like-Symptoms. https://t.co/kmH8hdNcDz",Wed Feb 19 20:56:28 +0000 2020,FALSE,en,,0,2
"@ThatsLifeButNo1 Right now, it would be priorty to donate to find a #coronavirus cure and #Stop5G which will help climate change and help stop the virus, because #5G lowers the immune system and spreads candida x600 times faster! ~ *Priority's @JeffBezos",Wed Feb 19 19:06:55 +0000 2020,FALSE,en,ichaz.com,0,2
Latest conspiracy: Coronavirus is caused by 5G testing in Wuhan https://t.co/RrV817Pbn1,Wed Feb 19 09:08:04 +0000 2020,FALSE,en,Europe,1,2
"@joshgnosis Kind of hoping they get onto the wild ""5g created coronavirus"" conspiracy theory.",Wed Feb 19 02:18:24 +0000 2020,FALSE,en,,1,1
There’s A Connection Between Coronavirus And 5G https://t.co/7Dh0QRZIhM,Wed Feb 19 20:50:33 +0000 2020,FALSE,en,日本 山形県鶴岡市,0,2
@RichieAllenShow STAGED CORONAVIRUS PANDEMIC: An International Criminal Conspiracy of Epic Proportions -  Wuhan coronavirus pandemic STAGED to cover-up the public health crisis caused by the intensive 5G roll-out in Wuhan City in 2019 ..  https://t.co/KoofNo2SA0,Wed Feb 19 18:09:30 +0000 2020,FALSE,en,,1,2
Makes sense! Latest conspiracy: Coronavirus is caused by 5G testing in Wuhan https://t.co/BmADvUVdUf via @EUTimesNET,Wed Feb 19 01:51:25 +0000 2020,FALSE,en,Western US/ The Drones know,0,2
@GrouciDjamila @chinaorgcn @BBCChina @ChannelNewsAsia @CNNChinaNews @PDChina @XHNews @ChinaPlusNews @pow_rebecca we need the British Government to condemn China's extreme animal cruelty (which incidentally caused the #coronavirus outbreak) and not award this vile country lucrative 5G contracts for @Huawei @HuaweiMobileUK,Wed Feb 19 09:59:06 +0000 2020,FALSE,en,"Cheshire, UK",2,2
#AfricanHistoryMonth2020 - #BlackHistoryMonth2020 - #CHINA - #CoronaVirus #USMCA - #Event201 -#DeagleDotCom -#ThomasMalthus - @22 :45 Dr #JimRichardson -#5G ACTS AS DILUTED POISON #MustardGas BEING EXPOSED 2BACTERIA IN BODY TO CREATE #SUPERFLU &amp; SPEED INFECTION RATE #AfricaIn2020 https://t.co/AOOFJ9vYBs,Wed Feb 19 09:42:20 +0000 2020,FALSE,en,,0,1
"Our February Endpoint #Security #Newsletter- #Coronavirus shuts down #MWC Barcelona (see you at #RSA?), more charges against Huawei and will the US counter the #5G surge, Equafax Hackers charged with computer fraud conspiracy and economic espoinage https://t.co/9z4kDfCitE https://t.co/jwp5FeRTJ7",Wed Feb 19 17:36:22 +0000 2020,FALSE,en,,1,2
5G rollout in India may face potential delay due to Coronavirus. Deployment &amp; Device availability getting affected in India to large extent Airtel &amp; Vodafone may pull out of auction as 5G prices r beyond their reach Reliance Jio hoping for delay in auction https://t.co/LZJ465LyYs,Wed Feb 19 11:49:31 +0000 2020,FALSE,en,,2,2
"""Coronavirus cuts into 5G standards work: The 3GPP - the association charged with developing 5G technology standards - has canceled its face-to-face meetings in the first quarter due to coronavirus concerns. https://t.co/yFrTRvCACb h/t LightReading",Wed Feb 19 23:49:32 +0000 2020,FALSE,en,"Ottawa, ON",2,1
#AfricaIn2020 #AfricaIn2019 -USA HAS CREATED A #1stStrikePolicy AGAINST #CHINA W/THE #CoronaVirus USING #5G AGAINST CHINA &amp; CHINA TRYING2 #SaveFace=PAY ATTN HOW ALL WHITE PEOPLE PRETEND DONT KNOW WHATS GOING ON=HOW USA &amp; ISRAEL CONDUCTS BUSINESS ****4WHITES2 BENEFIT #AfricaIn2020 https://t.co/oNvbYZh9Ry,Wed Feb 19 10:51:10 +0000 2020,FALSE,en,,2,2
"@RichieAllenShow @WRH_Mike_Rivero @5gAwareness Wuhan, the first 5G smart city. Could a link to coronavirus and 5G be possible? Please ask John about it. https://t.co/xEUKHDKXuB",Wed Feb 19 20:05:47 +0000 2020,FALSE,en,"England, United Kingdom",0,1
Both out of China! Latest conspiracy: Coronavirus is caused by 5G testing in Wuhan https://t.co/BmADvUVdUf via @EUTimesNET,Wed Feb 19 01:52:12 +0000 2020,FALSE,en,Western US/ The Drones know,0,2
5G rollout in India may face potential delay due to Coronavirus https://t.co/IQJ8Az37eT,Sat Feb 15 06:28:01 +0000 2020,FALSE,en,New Delhi,2,2
"As observed, the Terrorist USA state has publicly not expressed any sympathy or support to China or the Chinese people, have not rushed in to help the Chinese people. They are busy against Huwawei 5G . Conclusion: USA are doing WMD bio-warfare in China #coronavirus https://t.co/NQGtmuL145",Sat Feb 15 05:13:03 +0000 2020,FALSE,en,,2,2
"Primero muertos antes que sencillos... 💀  Digitimes: Coronavirus production delays will not affect iPhone 12 September launch, high demand for 5G A14 chips https://t.co/HM0XdL94Gu via @bzamayo",Sat Feb 15 14:03:54 +0000 2020,FALSE,en,USA,2,2
"@MLGAlphaMale People in Wuhan are dieing because of 5G, which they switched on in October.  Coronavirus is fake news.",Sat Feb 15 04:19:54 +0000 2020,FALSE,en,"Manchester, England",0,2
Having scoured latest videos and articles  seems that the corona virus is in fact weaponised 5g... not a virus..  Mass hysteria..  distraction..  false flag.,Sat Feb 15 08:24:12 +0000 2020,FALSE,en,,1,2
STAGED CORONAVIRUS PANDEMIC: An International Criminal Conspiracy of Epic Proportions   Wuhan coronavirus pandemic STAGED to cover-up the public health crisis caused by the intensive 5G roll-out in Wuhan in 2019  https://t.co/IrjcrcWhKd,Sat Feb 15 19:50:25 +0000 2020,FALSE,en,God's country= The USA,1,2
Experts on 5G There Is No Escape - CORONA VIRUS CAUSED BY 5G!!! https://t.co/UfcozPFno8 https://t.co/2YNLcE6QXd,Sat Feb 15 19:02:58 +0000 2020,FALSE,en,98281 WA,0,1
5G rollout in India may face potential delay due to Coronavirus https://t.co/eufkILZ6FJ #india,Sat Feb 15 02:57:17 +0000 2020,FALSE,en,Worldwide,2,2
When we say no and and we are listened to..the #government are on our side. When something is forced upon us and we don’t want it..the government are not on our side. #sayNOto5g #coronavirus #5g #radiation #agenda2030,Sat Feb 15 12:45:55 +0000 2020,FALSE,en,In burning 🔥hell.,2,1
Corona virus might actually be from the 5G activities in China #5G is not safe!,Sat Feb 15 09:38:13 +0000 2020,FALSE,en,"Lagos,Nigeria ",0,2
"@MAGAtronics OR is this their excuse given to cover the 5G attack on its inmates, EXAMPLE-- Wuhan coronavirus pandemic STAGED to cover-up the public health crisis caused by the intensive 5G roll-out in Wuhan City in 2019 https://t.co/s9qzKAbMA5 https://t.co/6M5HO4eQez",Sat Feb 15 02:41:09 +0000 2020,FALSE,en,New Zealand,0,2
Corona Virus is ALARMING countries From moving forward with 5G. https://t.co/rrGlYr3DFP,Sat Feb 15 13:36:30 +0000 2020,FALSE,en,,2,1
@wendy_harmer Right up Malcolm Roberts conspiracy theory of everything - coronavirus / 5G / mandatory vaccines.,Sat Feb 29 03:13:09 +0000 2020,FALSE,en,Sydney Australia,1,2
"A lot of conspiracy theories are dumb, but “coronavirus is a byproduct of 5G” is really really dumb. Starting to see it in the wild over on ye olde Facebook",Sat Feb 29 08:31:19 +0000 2020,FALSE,en,"Portland, OR",1,1
"Everyone should check this out on 5G and coronavirus. Keep in mind that 130,000 5G base towers were turned on in China's cities in the fall of 2019. I have no idea whether it is true. Hopefully it is not. But very concerning if it is. https://t.co/TE7LrJZ7Rd",Sat Feb 29 04:55:08 +0000 2020,FALSE,en,In Your Mind,2,1
@brianklaas The responses are crazy. The Trumpettes are claiming corona virus is caused by 5G. No hoax here. Just a prime example of how unethical people  will twist situations even if it means someone might die. GOP should be ashamed to be part of this campaign effort.,Sat Feb 29 09:15:40 +0000 2020,FALSE,en,USA,2,2
its 5G radiation not coronavirus....no virus effects like this https://t.co/v7uYPpRrGx,Sat Feb 29 02:03:53 +0000 2020,FALSE,en,#IDONOTCOSENT #trump3rdterm,0,1
"5) #coronavirus #COVID2019 #bioweapon designed to work with #5G. ""All it would take to ""turn on the virus"" would literally be for someone to turn on the ""signal,"" ... the person turning on the signal may not even know he's turning on the virus."" https://t.co/N7ICdCrnrs",Sat Feb 29 16:02:16 +0000 2020,FALSE,en,"Arizona, USA",0,2
Is there a link between Coronavirus and 5G or just a conspiracy? https://t.co/s9pbx7Mazp,Sat Feb 29 04:40:00 +0000 2020,FALSE,en,,1,2
Coworker: My mom thinks coronavirus is caused by 5G Me: https://t.co/dmjIQJqHy7,Sat Feb 29 04:37:02 +0000 2020,FALSE,en,"nice try, narcs",0,2
"@antihero_kate Well, I saw one last night talking about how coronavirus is a hoax, and really this disease is a side effect of 5G technology, which is reactivating viruses “dormant” because of vaccines.  You can’t make this stuff up.",Sat Feb 29 23:04:55 +0000 2020,FALSE,en,Hawaii state,0,2
Coronavirus - 5G   Coronavirus Outbreak Map vs. 5G Deployment Map  Fake News or Basis in Science  https://t.co/CoM2ni7qJ5  https://t.co/ZjzkaBLfbR  Can 5G suppress the autoimmune response and/or facilitate virus mutation?  https://t.co/DaBc9QEsAA  . https://t.co/nXyCQOEIwX,Sat Feb 29 02:29:21 +0000 2020,FALSE,en,"Ohio, USA",2,2
No such thing as COVID-19. Everything is a 5G Weapon. https://t.co/kPNOtzAL9e https://t.co/970252xTgE,Sat Feb 29 19:49:03 +0000 2020,FALSE,en,,0,2
"@ElizabetCovfefe @opalessense Coronavirus is 5G the ensuing death fall of which will be documented as a virus rather than a RF/microwave induced population cull the point of which is to immediately drop population with no resistance from the public. Long as people think it’s virus, they won’t fight it.",Sat Feb 29 14:59:59 +0000 2020,FALSE,en,"California, USA",0,2
"This CORONAVIRUS is a #FalseFlag event because you are not being told the truth about the test for 5G city Wuhan and its connection to the CORONAVIRUS. THIS ISNT A GAME, YOU CANT LOOK THE OTHER WAY ITS COLD BLOODED MURDER WHO WILL BE THE NEXT TARGET???",Sat Feb 29 21:45:22 +0000 2020,FALSE,en,,0,2
"‼️‼️‼️  It's not the corona virus (which is a cover story) but 5G technology that causes some people to have an negative reaction, because their immune system is not strong enough to deal with the signal.  https://t.co/ARhpLsFqbO",Sat Feb 29 07:18:11 +0000 2020,FALSE,en,"Pine Portage, ON",0,1
